nodes,label,type,id,orig_label,new_id,preds,confidence
malaalde.blogspot.com,-1,url,19524,-1,19524,0,0.6962822
benjebeweegt.blogspot.com,-1,url,28481,-1,28481,0,0.6962454
jewworldorder.org,-1,url,13734,-1,13734,0,0.69622105
bonplannews.blogspot.com,-1,url,19113,-1,19113,0,0.6960926
shango.media,-1,url,20120,-1,20120,0,0.69608855
lege.net,-1,url,23739,-1,23739,0,0.69600827
airnergy.ch,-1,url,26212,-1,26212,0,0.6959889
greeklignite.blogspot.com,-1,url,42566,-1,42566,0,0.6959549
rhoenundstreubote.de,-1,url,16965,-1,16965,0,0.6959224
trimania.com.br,-1,url,29935,-1,29935,0,0.69591856
flysat.com,-1,url,31845,-1,31845,0,0.69591653
politicalrisktoday.blogspot.com,-1,url,37225,-1,37225,0,0.69577324
conspiracyprophecyguy.blogspot.com,-1,url,20214,-1,20214,0,0.6957702
londondailydigital.com,-1,url,25344,-1,25344,0,0.6957659
penigma.blogspot.com,-1,url,25829,-1,25829,0,0.69557726
nanum.org,-1,url,16546,-1,16546,0,0.69536304
nwvstore.com,-1,url,41861,-1,41861,0,0.69536227
sahafahn.net,-1,url,38769,-1,38769,0,0.6953418
elmalvinense.com,-1,url,40796,-1,40796,0,0.6953265
hoaxandchange.blogspot.com,-1,url,20009,-1,20009,0,0.69527483
holybiblejournal.blogspot.com,-1,url,43143,-1,42984,0,0.6952246
tnrelaciones.com,-1,url,40719,-1,40719,0,0.6951512
nynews.today,-1,url,42157,-1,42157,0,0.6950761
diogeneslight.com,-1,url,32750,-1,32750,0,0.6950346
worldhealth.blogspot.com,-1,url,40511,-1,40511,0,0.69499415
bibliotecapleyades.net,-1,url,31600,-1,31600,0,0.69499236
investigador007.weebly.com,-1,url,16541,-1,16541,0,0.69498396
bitcoinblockch.blogspot.com,-1,url,27813,-1,27813,0,0.69496125
whatbubbaknows.com,-1,url,18476,-1,18476,0,0.69490653
thenewsblender.com,-1,url,35183,-1,35183,0,0.69489
iranprimer.com,-1,url,13458,-1,13458,0,0.69487906
redeyesfrontpage.blogspot.com,-1,url,20436,-1,20436,0,0.6948465
booble.it,-1,url,29504,-1,29504,0,0.694829
aladinballet.org,-1,url,29548,-1,29548,0,0.69476163
wfhmcaught.blogspot.com,-1,url,42244,-1,42244,0,0.694752
leblogdejeannesmits.blogspot.com,-1,url,20165,-1,20165,0,0.6947021
motorsportsvillage.com,-1,url,40816,-1,40816,0,0.6946343
zoomchron.com,-1,url,30973,-1,30973,0,0.6946107
absurd-ag.de,-1,url,19097,-1,19097,0,0.6945805
dettiescritti.com,-1,url,31079,-1,31079,0,0.6945275
woof.net.au,-1,url,21550,-1,21550,0,0.6944383
mycrazyfaith.blogspot.com,-1,url,30478,-1,30478,0,0.6944363
ihararejobs.com,-1,url,40007,-1,40007,0,0.6943943
solarmedia.blogspot.com,-1,url,21767,-1,21767,0,0.69438726
agentleanswer.blogspot.com,-1,url,42406,-1,42406,0,0.69437116
gekikame.com,-1,url,25028,-1,25028,0,0.69421285
themiddleclassalliance.com,-1,url,20554,-1,20554,0,0.6941982
menoarmipiuvigneti.blogspot.com,-1,url,38618,-1,38618,0,0.6941204
thedailykenn.blogspot.com,-1,url,24230,-1,24230,0,0.69410956
illuminatimindcontrol.com,-1,url,42426,-1,42426,0,0.6940392
artesupremadeltrigono.com,-1,url,41265,-1,41265,0,0.6940377
rightwingcat.blogspot.com,-1,url,28240,-1,28240,0,0.6939258
csc-stuttgart.org,-1,url,23387,-1,23387,0,0.69379914
qdp.it,-1,url,42576,-1,42576,0,0.6937973
ultiworld.com,-1,url,32224,-1,32224,0,0.6937955
iopensoesono.it,-1,url,40245,-1,40245,0,0.69374734
bitcoingolde.blogspot.com,-1,url,27812,-1,27812,0,0.6937123
ekopokret.org.rs,-1,url,38856,-1,38856,0,0.6934869
einreich.at,-1,url,39579,-1,39579,0,0.6933589
circuloramirez.blogspot.com,-1,url,31029,-1,31029,0,0.6933456
viralsee.blogspot.com,-1,url,20262,-1,20262,0,0.6933126
upliftyourspirit.blogspot.com,-1,url,30936,-1,30936,0,0.6932342
theageofagesknitwork.blogspot.com,-1,url,39191,-1,39191,0,0.6932306
aliveuniverse.today,-1,url,42659,-1,42659,0,0.69318867
winterpatriot.com,-1,url,42111,-1,42111,0,0.6931878
gruenundgloria.de,-1,url,21769,-1,21769,0,0.6931774
lys-dor.com,-1,url,38221,-1,38221,0,0.693088
gidedicated.com,-1,url,37135,-1,37135,0,0.69308305
chat.pr,-1,url,16538,-1,16538,0,0.69303435
informazioneliberaecorretta.blogspot.com,-1,url,39257,-1,39257,0,0.69290096
bishopandrook.com,-1,url,31950,-1,31950,0,0.69287753
universoalieno.blogspot.com,-1,url,41127,-1,41127,0,0.6926927
einarschlereth.blogspot.com,-1,url,18317,-1,18317,0,0.6926841
unbesorgt.de,-1,url,31591,-1,31591,0,0.69267553
jeremyahwrittenblog.blogspot.com,-1,url,36907,-1,36907,0,0.6926665
alltopic.de,-1,url,16452,-1,16452,0,0.6925824
angeliinastronave.blogspot.com,-1,url,41851,-1,41851,0,0.69254243
truelovefaith.com,-1,url,30925,-1,30925,0,0.692491
mestreaquiles.blogspot.com,-1,url,41039,-1,41039,0,0.6924741
micimiao.net,-1,url,42773,-1,42773,0,0.6924457
franciscoalarcon.net,-1,url,15948,-1,15948,0,0.6924208
womensdeclaration.com,-1,url,38971,-1,38971,0,0.69241756
ktdesigns2013.blogspot.com,-1,url,37873,-1,37873,0,0.6923164
courtfool.com,-1,url,39505,-1,39505,0,0.6922892
realdocumentaries.com,-1,url,33617,-1,33617,0,0.69227743
cannabiscompass.de,-1,url,23390,-1,23390,0,0.69222
diederiksmit.blogspot.com,-1,url,28478,-1,28478,0,0.69219023
bobagard.blogspot.com,-1,url,12281,-1,12281,0,0.6921002
lucascialo.it,-1,url,40470,-1,40470,0,0.6920462
dollhousejeans.blogspot.com,-1,url,27795,-1,27795,0,0.69193465
cfiportland.org,-1,url,34574,-1,34574,0,0.69186443
246mag.com,-1,url,27954,-1,27954,0,0.69186264
adventurebabelife.com,-1,url,15326,-1,15326,0,0.6918599
messiahdecatur.org,-1,url,33047,-1,33047,0,0.6918126
open-speech.com,-1,url,31816,-1,31816,0,0.69174117
shotguneconomics.com,-1,url,27806,-1,27806,0,0.69149446
every-blade-of-grass.blogspot.com,-1,url,34683,-1,34683,0,0.6914813
self-wealth.blogspot.com,-1,url,31309,-1,31309,0,0.69126123
e-vigilance.blogspot.com,-1,url,37226,-1,37226,0,0.6912135
uprootedpalestinians.blogspot.com,-1,url,21035,-1,21035,0,0.6911724
cookiesdays.blogspot.com,-1,url,18367,-1,18367,0,0.6910464
water-for-health.co.uk,-1,url,26021,-1,26021,0,0.6909524
rumorirubati.blogspot.com,-1,url,40462,-1,40462,0,0.69094086
social-tv.co.za,-1,url,39527,-1,39527,0,0.69079155
crimeofthecentury2020.com,-1,url,39958,-1,39958,0,0.6907647
bentwijfelt.blogspot.com,-1,url,28479,-1,28479,0,0.6907315
comicbookroundup.com,-1,url,38132,-1,38132,0,0.6907253
lesto82-musica.myblog.it,-1,url,27585,-1,27585,0,0.69068587
radiochitarra.it,-1,url,41678,-1,41678,0,0.6906386
pena-pylar.blogspot.com,-1,url,26802,-1,26802,0,0.69051236
femalemindart.blogspot.com,-1,url,31310,-1,31310,0,0.6903897
lowertransaction.blogspot.com,-1,url,27811,-1,27811,0,0.6903453
slideyfoot.com,-1,url,32461,-1,32461,0,0.6903232
amalfinews.it,-1,url,29507,-1,29507,0,0.69026786
spyderlovers.com,-1,url,30640,-1,30640,0,0.6901121
spyclub.tv,-1,url,27878,-1,27878,0,0.69001716
pushedleft.blogspot.com,-1,url,34893,-1,34893,0,0.6899438
kahrtalk.com,-1,url,31902,-1,31902,0,0.6899115
passaparoladesso.blogspot.com,-1,url,26496,-1,26496,0,0.68990123
medalerts.org,-1,url,43670,-1,43246,0,0.6898837
jessescrossroadscafe.blogspot.com,-1,url,37322,-1,37322,0,0.689833
comosermaisverde.blogspot.com,-1,url,31037,-1,31037,0,0.68980205
centralseattle.online,-1,url,29013,-1,29013,0,0.6897828
pnl.gratis,-1,url,31040,-1,31040,0,0.6896726
maroc-leaks.com,-1,url,39411,-1,39411,0,0.6896297
de24news.com,-1,url,20854,-1,20854,0,0.6895764
iwindsurf.com,-1,url,18166,-1,18166,0,0.68944705
offskies.blogspot.com,-1,url,40702,-1,40702,0,0.6893816
songnewa.blogspot.com,-1,url,40807,-1,40807,0,0.6893131
freeseofix.com,-1,url,31401,-1,31401,0,0.68930435
headlinez.nl,-1,url,28477,-1,28477,0,0.68928075
plantobevegan.com,-1,url,15660,-1,15660,0,0.6892392
turfy2010.com,-1,url,31669,-1,31669,0,0.68918246
thefallingdarkness.com,-1,url,35748,-1,35748,0,0.6889846
dailymirror.co.za,-1,url,34250,-1,34250,0,0.6889469
islam-watch.org,-1,url,39045,-1,39045,0,0.6889217
ordinemedicitn.it,-1,url,29877,-1,29877,0,0.6888197
tsante.com,-1,url,38517,-1,38517,0,0.6888176
friendevu.com,-1,url,26833,-1,26833,0,0.6887213
sytereitz.com,-1,url,27355,-1,27355,0,0.6886858
sacredruminations.blogspot.com,-1,url,37016,-1,37016,0,0.6886372
humanaesfera.blogspot.com,-1,url,37612,-1,37612,0,0.6886177
onlygunsandmoney.blogspot.com,-1,url,37152,-1,37152,0,0.6885793
terrydouglass.blogspot.com,-1,url,37137,-1,37137,0,0.6883866
gunnyg.blogspot.com,-1,url,39960,-1,39960,0,0.6883785
freefrompress.blogspot.com,-1,url,39147,-1,39147,0,0.68836266
toledodiario.es,-1,url,37390,-1,37390,0,0.68826455
thebeezbuzz.com,-1,url,42779,-1,42779,0,0.6882468
politicalhat.com,-1,url,21306,-1,21306,0,0.68814665
estrella51.blogspot.com,-1,url,16539,-1,16539,0,0.6881411
proletariatuniversel.blogspot.com,-1,url,30819,-1,30819,0,0.68813586
onefrederickmanyvoices.blogspot.com,-1,url,31135,-1,31135,0,0.6881341
semanticsys.cloud,-1,url,38881,-1,38881,0,0.68799484
pooyahamrah.com,-1,url,32430,-1,32430,0,0.6879503
lesmanchettes.com,-1,url,31168,-1,31168,0,0.6879096
fernandospinal.blogspot.com,-1,url,38658,-1,38658,0,0.68789274
newhopelighthouseradio.org,-1,url,30258,-1,30258,0,0.6878463
paperera.vip,-1,url,40138,-1,40138,0,0.68784577
ilcontrovirus.blogspot.com,-1,url,21624,-1,21624,0,0.6877864
boyofsummer.net,-1,url,15816,-1,15816,0,0.68775785
benjaaquila.com,-1,url,38414,-1,38414,0,0.6877561
boutfilbroderie.blogspot.com,-1,url,39077,-1,39077,0,0.687649
kimskorneradventures.blogspot.com,-1,url,26860,-1,26860,0,0.68763983
affluencer.co.za,-1,url,34251,-1,34251,0,0.6875428
jovianthunderbolt.blogspot.com,-1,url,20888,-1,20888,0,0.68747693
swansmith.blogspot.com,-1,url,30642,-1,30642,0,0.6874717
springfieldvt.blogspot.com,-1,url,30974,-1,30974,0,0.6874453
murraychronicles.com,-1,url,36557,-1,36557,0,0.6873978
weekendpundit.blogspot.com,-1,url,25139,-1,25139,0,0.68739766
davi-luciano.myblog.it,-1,url,18975,-1,18975,0,0.68736523
liberdon.com,-1,url,32157,-1,32157,0,0.68735695
univvers.blogspot.com,-1,url,42549,-1,42549,0,0.6872208
wmbriggs.com,-1,url,29109,-1,29109,0,0.6871714
das-wunder-aus-ungarn.eu,-1,url,30467,-1,30467,0,0.68712145
greencrowasthecrowflies.blogspot.com,-1,url,15105,-1,15105,0,0.6870618
whq-forum.de,-1,url,27694,-1,27694,0,0.6870496
chickenbuckets.blogspot.com,-1,url,29471,-1,29471,0,0.687022
serviziopubblico.it,-1,url,14539,-1,14539,0,0.68701667
kupuramiekka.blogspot.com,-1,url,34908,-1,34908,0,0.6869278
apreat.ovh,-1,url,39601,-1,39601,0,0.68690646
sestriexpired.blogspot.com,-1,url,41124,-1,41124,0,0.6868308
mauisaac.blogspot.com,-1,url,38416,-1,38416,0,0.68681914
wakeamerica1.blogspot.com,-1,url,24703,-1,24703,0,0.6868021
hauskimmat.fi,-1,url,35191,-1,35191,0,0.6867957
nancilee.ca,-1,url,34892,-1,34892,0,0.68670464
opencarry.com,-1,url,41938,-1,41938,0,0.686615
freestuffbymail.org,-1,url,29964,-1,29964,0,0.6865691
uspc.us,-1,url,39086,-1,39086,0,0.68654096
react2424.com,-1,url,38501,-1,38501,0,0.6865073
chroniquesdelavieillerepublique.blogspot.com,-1,url,13714,-1,13714,0,0.68650323
101.99.91.131,-1,url,42480,-1,42480,0,0.68639714
quid76.blogspot.com,-1,url,22141,-1,22141,0,0.68632644
italyflash.it,-1,url,39324,-1,39324,0,0.686319
ekaitzaldia.blogspot.com,-1,url,37214,-1,37214,0,0.68624985
notizieprovita.it,-1,url,17155,-1,17155,0,0.6862376
truecar.com,-1,url,36011,-1,36011,0,0.68619764
wardgossip.blogspot.com,-1,url,38775,-1,38775,0,0.6861714
feministlegal.org,-1,url,38970,-1,38970,0,0.6860247
glocktalk.com,-1,url,42510,-1,42510,0,0.6859756
divine-ripples.blogspot.com,-1,url,39796,-1,39796,0,0.68596846
35.173.153.69,-1,url,40970,-1,40970,0,0.68589437
wargame.ch,-1,url,32045,-1,32045,0,0.685745
constantindibos.blogspot.com,-1,url,39145,-1,39145,0,0.685585
zebuzzeo.blogspot.com,-1,url,16770,-1,16770,0,0.6855606
satawsforever.com,-1,url,18443,-1,18443,0,0.6855219
shiachat.com,-1,url,30656,-1,30656,0,0.6855147
cieblu.blogspot.com,-1,url,31515,-1,31515,0,0.68548566
ladyandfluff.blogspot.com,-1,url,27802,-1,27802,0,0.685474
wakkerebelg.be,-1,url,24706,-1,24706,0,0.68546265
nataliekeshing.com,-1,url,28820,-1,28820,0,0.68545896
arabdailydigital.com,-1,url,25341,-1,25341,0,0.6853415
connoi.net,-1,url,31041,-1,31041,0,0.68528944
pornbox.com,-1,url,17429,-1,17429,0,0.6852565
freerangeamerican.us,-1,url,24411,-1,24411,0,0.6852117
annunci69.it,-1,url,40299,-1,40299,0,0.6851327
mmaweekly.com,-1,url,27453,-1,27453,0,0.68506604
downrange.tv,-1,url,36104,-1,36104,0,0.685013
stblogustine.blogspot.com,-1,url,27352,-1,27352,0,0.6850034
tdillc.net,-1,url,37134,-1,37134,0,0.6848853
racingforum.pl,-1,url,22748,-1,22748,0,0.68470263
bpiol.com,-1,url,33616,-1,33616,0,0.6846813
italiaxbakekaincontri.blogspot.com,-1,url,39260,-1,39260,0,0.68455464
tokinandchokin.blogspot.com,-1,url,18218,-1,18218,0,0.6845161
ardeymas.blogspot.com,-1,url,16540,-1,16540,0,0.6845132
stratus.co,-1,url,39390,-1,39390,0,0.68437874
romero-blog.fr,-1,url,19443,-1,19443,0,0.6843771
paranormalandlifeafterdeath.blogspot.com,-1,url,39626,-1,39626,0,0.6843415
tradcatknight.blogspot.com,-1,url,14093,-1,14093,0,0.684256
headphonesoff.com,-1,url,30699,-1,30699,0,0.6841099
disquietreservations.blogspot.com,-1,url,31691,-1,31691,0,0.68407077
chipshirley.blogspot.com,-1,url,22010,-1,22010,0,0.68392086
nazir-doveelaverita-nazir.blogspot.com,-1,url,41475,-1,41475,0,0.68391085
armessa.com,-1,url,19875,-1,19875,0,0.6838543
radinhesab.ir,-1,url,32435,-1,32435,0,0.68385315
ydroxoos-woodiiis.blogspot.com,-1,url,43518,-1,43169,0,0.6838142
vocalminority.typepad.com,-1,url,37871,-1,37871,0,0.68375653
hellasxg.blogspot.com,-1,url,42981,-1,42916,0,0.683603
montaguema.net,-1,url,41770,-1,41770,0,0.6833843
massretaliation.blogspot.com,-1,url,40086,-1,40086,0,0.6833667
nienteansia.it,-1,url,41930,-1,41930,0,0.6833661
abdallahkingabdullah.blogspot.com,-1,url,32109,-1,32109,0,0.6833474
clevelandteapartypatriots.blogspot.com,-1,url,40442,-1,40442,0,0.68316007
netphoria.org,-1,url,26173,-1,26173,0,0.683054
arrse.co.uk,-1,url,20615,-1,20615,0,0.683042
giaydantuongphongngudep.com,-1,url,30304,-1,30304,0,0.6829566
rjfxkt.vip,-1,url,40143,-1,40143,0,0.68291557
custommaderomanshade.com,-1,url,25306,-1,25306,0,0.6829134
yubnub.social,-1,url,41963,-1,41963,0,0.68287927
silverseek.com,-1,url,31300,-1,31300,0,0.68285173
conservativexpress.blogspot.com,-1,url,21213,-1,21213,0,0.6828355
rockthetruth2.blogspot.com,-1,url,29342,-1,29342,0,0.68275577
sexandpoliticsandscreedsandattitude.blogspot.com,-1,url,20197,-1,20197,0,0.68258464
iikss.com,-1,url,21103,-1,21103,0,0.6824625
jenthepenbitches.blogspot.com,-1,url,27796,-1,27796,0,0.6824198
par.pw,-1,url,25609,-1,25609,0,0.6823914
heritageanddestiny.com,-1,url,31440,-1,31440,0,0.68237257
codoh.com,-1,url,40087,-1,40087,0,0.68228745
ceriselle.org,-1,url,30563,-1,30563,0,0.6822184
rustyidols.blogspot.com,-1,url,34894,-1,34894,0,0.68220097
rhoenundsaalepost.de,-1,url,16964,-1,16964,0,0.68217474
alternativhirek.com,-1,url,41620,-1,41620,0,0.6821521
renatobordonali.blogspot.com,-1,url,17156,-1,17156,0,0.6821216
vegan.mba,-1,url,15664,-1,15664,0,0.6820915
brujulacotidiana.com,-1,url,26660,-1,26660,0,0.6820462
thisladylivesthecountrylifestyle.blogspot.com,-1,url,31269,-1,31269,0,0.68201137
perb.cc,-1,url,42132,-1,42132,0,0.6819929
gopadtracker.com,-1,url,30082,-1,30082,0,0.6818735
yourpetzones.com,-1,url,20266,-1,20266,0,0.6818697
cscstuttgart.org,-1,url,23386,-1,23386,0,0.6817294
robocars.news,-1,url,40445,-1,40445,0,0.6815846
kashmirdailydigital.com,-1,url,25346,-1,25346,0,0.68152267
qunki.com,-1,url,31539,-1,31539,0,0.6814494
informazione-oggi.blogspot.com,-1,url,31606,-1,31606,0,0.6814014
traditionalcatholicsemerge.com,-1,url,15272,-1,15272,0,0.68140125
virusinfok.hu,-1,url,17987,-1,17987,0,0.6813533
theqtree.com,-1,url,17965,-1,17965,0,0.681351
offcampus.media,-1,url,38544,-1,38544,0,0.6813299
peninsulateaparty.org,-1,url,13159,-1,13159,0,0.6811876
kookloofeed.com,-1,url,35888,-1,35888,0,0.6811506
truthnewsnet.org,-1,url,30884,-1,30884,0,0.68109965
zarubezhom.com,-1,url,41794,-1,41794,0,0.68106496
julianbeton.blogspot.com,-1,url,42069,-1,42069,0,0.680572
vegan-news.net,-1,url,15661,-1,15661,0,0.6805319
coronablues.org,-1,url,39323,-1,39323,0,0.6804801
blahface.com,-1,url,39959,-1,39959,0,0.6804686
porkupineblog.blogspot.com,-1,url,41769,-1,41769,0,0.6803776
inuovivespri.it,-1,url,25465,-1,25465,0,0.68012774
crimethinc.gay,-1,url,36916,-1,36916,0,0.6800959
nyfab.blogspot.com,-1,url,27801,-1,27801,0,0.6800488
qanon.news,-1,url,15265,-1,15265,0,0.6799311
thinspaces.typepad.com,-1,url,30645,-1,30645,0,0.67989886
alcyone-sapporo.blogspot.com,-1,url,38837,-1,38837,0,0.67989814
gloria.tv,-1,url,15278,-1,15278,0,0.6798964
covenersleague.com,-1,url,23911,-1,23911,0,0.67961234
ufoforum.it,-1,url,13886,-1,13886,0,0.67942524
gopnewsfeed.com,-1,url,39404,-1,39404,0,0.6793738
kinoteatras.lt,-1,url,29564,-1,29564,0,0.6792541
sportuvai.bg,-1,url,34141,-1,34141,0,0.67920893
witzwerk.de,-1,url,27693,-1,27693,0,0.6791186
mycelium.no,-1,url,20359,-1,20359,0,0.6790893
sidecarsally.com,-1,url,42409,-1,42409,0,0.67901653
alter-lot.blogspot.com,-1,url,20303,-1,20303,0,0.6789961
francequenneville.blogspot.com,-1,url,40585,-1,40585,0,0.6789563
sgpf.de,-1,url,24571,-1,24571,0,0.678893
csnbbs.com,-1,url,14549,-1,14549,0,0.6788132
yin-nando.blogspot.com,-1,url,14547,-1,14547,0,0.6787967
zeesangam.com,-1,url,35621,-1,35621,0,0.67878157
plemedia.com,-1,url,39459,-1,39459,0,0.678746
t.me,-1,url,12102,-1,12102,0,0.6787398
tvqc.com,-1,url,27757,-1,27757,0,0.6786764
mmo-champion.com,-1,url,18155,-1,18155,0,0.6786089
de-marktmeester.nl,-1,url,35302,-1,35302,0,0.6785805
landlblog.org,-1,url,30479,-1,30479,0,0.67852956
wktvusa.com,-1,url,32369,-1,32369,0,0.6784928
geo.de,-1,url,20414,-1,20414,0,0.6783524
mmalinker.com,-1,url,27452,-1,27452,0,0.67831963
schoolmattersmke.com,-1,url,21338,-1,21338,0,0.6781818
swordify.com,-1,url,24808,-1,24808,0,0.6779925
mindlessandspineless.blogspot.com,-1,url,21219,-1,21219,0,0.6779807
hogewash.com,-1,url,12821,-1,12821,0,0.67796016
feddit.it,-1,url,22140,-1,22140,0,0.677932
theprojectreview.blogspot.com,-1,url,42851,-1,42851,0,0.6778196
horsebackarcherygr.blogspot.com,-1,url,32065,-1,32065,0,0.6777266
gunsandammo.com,-1,url,36100,-1,36100,0,0.6777207
gauchemip.org,-1,url,26803,-1,26803,0,0.67765456
medbunker.blogspot.com,-1,url,19576,-1,19576,0,0.67762816
hamcodems.com,-1,url,38335,-1,38335,0,0.6774823
pressegalactique.com,-1,url,32030,-1,32030,0,0.67741615
superbookarabic.com,-1,url,38595,-1,38595,0,0.6774063
himado.in,-1,url,40790,-1,40790,0,0.67724645
vijestiinfo.com,-1,url,42443,-1,42443,0,0.6772442
wattes.nl,-1,url,28475,-1,28475,0,0.6772395
grayfalcon.blogspot.com,-1,url,40949,-1,40949,0,0.6771691
kristofvanhooymissen.blogspot.com,-1,url,21382,-1,21382,0,0.67715806
thesilicongraybeard.blogspot.com,-1,url,28321,-1,28321,0,0.67706805
watcherslamp.blogspot.com,-1,url,24807,-1,24807,0,0.67702305
heartiste.org,-1,url,40955,-1,40955,0,0.67698073
2020adwatch.com,-1,url,30083,-1,30083,0,0.67697066
dotclue.org,-1,url,38133,-1,38133,0,0.6769113
italialaica.it,-1,url,31085,-1,31085,0,0.6768872
conscience-sociale.blogspot.com,-1,url,29933,-1,29933,0,0.6767494
politically-confused.blogspot.com,-1,url,17967,-1,17967,0,0.67667466
reneguiart.blogspot.com,-1,url,29978,-1,29978,0,0.6766692
nibiru2012it.blogspot.com,-1,url,41122,-1,41122,0,0.67659426
17plus.weebly.com,-1,url,40135,-1,40135,0,0.6765727
cosascanarias.com,-1,url,38584,-1,38584,0,0.6764802
selfgoverningcitizen.us,-1,url,37049,-1,37049,0,0.6763807
gadgetmangroove.com,-1,url,41689,-1,41689,0,0.6763399
freshperspective42.blogspot.com,-1,url,17173,-1,17173,0,0.67631423
toranja-mecanica.blogspot.com,-1,url,39406,-1,39406,0,0.67630464
waronguns.blogspot.com,-1,url,36101,-1,36101,0,0.6762922
rhesusbnegative.blogspot.com,-1,url,38296,-1,38296,0,0.67629075
energialternativa.info,-1,url,27597,-1,27597,0,0.67627126
fun01.cc,-1,url,35189,-1,35189,0,0.6760374
dangelosante.info,-1,url,25756,-1,25756,0,0.6758842
thelasttradition.com,-1,url,29352,-1,29352,0,0.675872
coyoteprime-runningcauseicantfly.blogspot.com,-1,url,27208,-1,27208,0,0.67580646
indiansforguns.com,-1,url,29641,-1,29641,0,0.67578757
lwfra.ca,-1,url,26858,-1,26858,0,0.6757844
realtofantasia.blogspot.com,-1,url,29293,-1,29293,0,0.67562854
hedashop.de,-1,url,40455,-1,40455,0,0.67557687
libertiesalliance.org,-1,url,42653,-1,42653,0,0.67553276
theanvilnewsletter.blogspot.com,-1,url,43149,-1,42989,0,0.67552066
creationsensation.blogspot.com,-1,url,43681,-1,43255,0,0.675505
narsol.org,-1,url,36138,-1,36138,0,0.67536914
inrussianow.blogspot.com,-1,url,29535,-1,29535,0,0.67525816
bhvijesnik.com,-1,url,42445,-1,42445,0,0.6752338
phantasypublishing.blogspot.com,-1,url,40670,-1,40670,0,0.6752331
latestirannews.blogspot.com,-1,url,29536,-1,29536,0,0.6752234
midnightangel50.blogspot.com,-1,url,20710,-1,20710,0,0.6752204
tiforoa.blogspot.com,-1,url,33437,-1,33437,0,0.67521524
53per.center,-1,url,13496,-1,13496,0,0.67513496
bklyn-ny.net,-1,url,39382,-1,39382,0,0.67502725
cfiwest.org,-1,url,34573,-1,34573,0,0.67499954
linkstersigns.com,-1,url,20406,-1,20406,0,0.6749936
gcnlive.com,-1,url,40303,-1,40303,0,0.67493755
jeproduisfrancais.fr,-1,url,31664,-1,31664,0,0.67491126
phuketimes.com,-1,url,42681,-1,42681,0,0.6748967
cialisqoie.com,-1,url,31116,-1,31116,0,0.6748174
theusmilitarynews.com,-1,url,39688,-1,39688,0,0.6746877
blogrh-thomasvilcot.com,-1,url,31668,-1,31668,0,0.67449677
vineyardsaker.de,-1,url,42720,-1,42720,0,0.67440087
verifiedheadlines.com,-1,url,21397,-1,21397,0,0.6743165
proxyponder.com,-1,url,41701,-1,41701,0,0.674293
asianlite.ae,-1,url,25338,-1,25338,0,0.6741592
alfonsodelavega.com,-1,url,37742,-1,37742,0,0.6741119
jessiepearlshandmadesoaps.blogspot.com,-1,url,31268,-1,31268,0,0.6740912
jacksatu.blogspot.com,-1,url,30595,-1,30595,0,0.6740319
horos.me,-1,url,41203,-1,41203,0,0.67401975
collegeblows.blogspot.com,-1,url,40924,-1,40924,0,0.6739369
art-gaspard.com,-1,url,20119,-1,20119,0,0.6738693
alphaber.com.tr,-1,url,32437,-1,32437,0,0.6737069
veselasveska.com,-1,url,42444,-1,42444,0,0.6736775
illinoisreview.com,-1,url,38698,-1,38698,0,0.6736498
thebrainpolice.blogspot.com,-1,url,38774,-1,38774,0,0.67352957
ilblogdilameduck.blogspot.com,-1,url,42393,-1,42393,0,0.67334086
winnertakeallmusical.com,-1,url,15658,-1,15658,0,0.67333645
